Uppgift Id;Rad;Beskrivning;Antal;Pris;Fortnox Artikel Id;Fortnox Kostnadsställe;Fortnox Projekt
21491;1;Hubbogatan 16 -18: Kärltvätt Standard  (2025-04-14 12:17);4;156,56;K100;M;YCJ
21492;1;Karlfeldtsgatan 19: Kärltvätt Standard  (2025-04-08 12:12);1;156,56;K100;M;YCJ
21493;1;Västra Utanbygatan 14 C: Kärltvätt Standard  (2025-04-09 10:04);9;156,56;K100;M;YCJ
21494;1;Stenhagsgatan 1 -3: Kärltvätt Standard  (2025-04-15 13:17);4;156,56;K100;M;YCJ
21495;1;Löpargatan 48: Kärltvätt Standard  (2025-04-09 13:15);1;156,56;K100;M;YCJ
21496;1;Timotejvägen 2: Miljörum (m²)  (2025-04-09 08:38);25;49,44;K100;M;YCJ
21497;1;Timotejvägen 2: Kärltvätt Standard  (2025-04-09 08:49);9;156,56;K100;M;YCJ
21498;1;Billsta Trädgårdsväg 9 C: Kärltvätt Standard  (2025-04-09 13:40);4;156,56;K100;M;YCJ
21499;1;Skolgatan 2: Miljörum Small  (2025-04-10 08:08);1;815;K100;N;ADO
21500;1;Skolgatan 2: Kärltvätt Standard  (2025-04-10 08:09);8;245;K100;N;ADO
21501;1;Kolonilottsvägen 57: Kärltvätt Standard  (2025-03-27 13:13);4;156,64;K100;M;YFA
21502;1;Restaurang MR Skeppet: Kärltvätt Standard  (2025-03-27 11:49);16;156,64;K100;M;YFA
21503;1;Skogsgårdsvägen 6: Kärltvätt Standard  (2025-04-24 13:40);8;156,56;K100;M;YCJ
21504;1;Vallagatan 12: Kärltvätt Standard  (2025-04-16 10:07);8;156,56;K100;M;YCJ
21505;1;Norrängsgatan 26: Kärltvätt Standard  (2025-04-16 09:29);6;156,56;K100;M;YCJ
21506;1;Kamomillvägen 6 -8: Kärltvätt Standard  (2025-04-24 14:28);5;156,56;K100;M;YCJ
21507;1;Aromas väg 1 -11: Kärltvätt Standard  (2025-04-24 14:44);6;156,56;K100;M;YCJ
21508;1;Dammvägen 4 -6: Kärltvätt Standard  (2025-04-08 10:15);6;156,56;K100;M;YCJ
21509;1;Talgoxvägen 4: Kärltvätt Standard  (2025-04-07 14:50);2;156,56;K100;M;YCJ
21510;1;Karlagatan 2: Kärltvätt Standard  (2025-04-07 13:34);3;156,56;K100;M;YCJ
21511;1;Borgmästaregatan 29A: Kärltvätt Standard  (2025-04-07 13:15);2;156,56;K100;M;YCJ
21512;1;Borgmästaregatan 29B: Kärltvätt Standard  (2025-04-07 13:15);2;156,56;K100;M;YCJ
21513;1;Borgmästaregatan 29C: Kärltvätt Standard  (2025-04-07 13:15);2;156,56;K100;M;YCJ
21514;1;Borgmästaregatan 27A: Kärltvätt Standard  (2025-04-07 13:15);2;156,56;K100;M;YCJ
21515;1;Borgmästaregatan 27B: Kärltvätt Standard  (2025-04-07 13:15);2;156,56;K100;M;YCJ
21516;1;Borgmästaregatan 27C: Kärltvätt Standard  (2025-04-07 13:15);2;156,56;K100;M;YCJ
21517;1;Sveavägen 5A-B: Kärltvätt Standard  (2025-04-07 13:10);4;156,56;K100;M;YCJ
21518;1;Lövstavägen 4 C: Kärltvätt Standard  (2025-04-16 08:54);10;156,56;K100;M;YCJ
21519;1;Lövstavägen 4 B: Kärltvätt Standard  (2025-04-16 08:55);4;156,56;K100;M;YCJ
21520;1;Ramsjövägen 10: Kärltvätt Standard  (2025-04-16 08:33);10;156,56;K100;M;YCJ
21521;1;Stationsgatan 28: Kärltvätt Standard  (2025-04-16 07:53);13;156,56;K100;M;YCJ
21522;1;Lockmora 124: Kärltvätt Standard  (2025-04-07 10:56);2;156,56;K100;M;YCJ
21523;1;Björkuddsvägen Lunger: Kärltvätt Standard  (2025-04-07 11:50);5;156,56;K100;M;YCJ
21524;1;Nääfsgatan 2 A-B: Kärltvätt Standard  (2025-04-22 09:51);17;156,56;K100;M;YCJ
21525;1;Alphyddevägen 2 -40: Kärltvätt Standard  (2025-04-07 12:45);5;156,56;K100;M;YCJ
21526;1;Koggvägen 1-5: Kärltvätt Standard  (2025-04-23 08:43);1;156,56;K100;M;YCJ
21527;1;Kraftgatan 16-38: Kärltvätt Standard  (2025-04-23 10:13);4;156,56;K100;M;YCJ
21528;1;Kryddgårdsgatan 38: Kärltvätt Standard  (2025-04-23 09:24);3;156,56;K100;M;YCJ
21529;1;Kraftgatan 14C: Kärltvätt Standard  (2025-04-23 10:04);9;156,56;K100;M;YCJ
21530;1;Lärksoppsgatan 1: Kärltvätt Standard  (2025-04-23 09:05);2;156,56;K100;M;YCJ
21531;1;Fribordsgränd 5: Kärltvätt Standard  (2025-04-03 09:59);2;156,64;K100;M;YFA
21532;1;Myntvägen 2: Kärltvätt Standard  (2025-04-03 08:19);1;156,64;K100;M;YFA
21533;1;Munkhättevägen 15c: Kärltvätt Standard  (2025-04-03 08:09);1;156,64;K100;M;YFA
21534;1;Myntvägen 6: Kärltvätt Standard  (2025-04-03 08:24);1;156,64;K100;M;YFA
21535;1;Munkhättevägen 17a: Kärltvätt Standard  (2025-04-03 08:05);1;156,64;K100;M;YFA
21536;1;Myntvägen 4: Kärltvätt Standard  (2025-04-03 08:22);1;156,64;K100;M;YFA
21537;1;Munkhättevägen 15a: Kärltvätt Standard  (2025-04-03 08:11);1;156,64;K100;M;YFA
21538;1;Vårby allé 26-30: Miljörum Small  (2025-04-02 08:25);1;921,4;K100;M;YFA
21539;1;Vårby allé 26-30: Kärltvätt Standard  (2025-04-02 08:27);1;156,64;K100;M;YFA
21540;1;Sågbäcksvägen 1: Kärltvätt Matavfall  (2025-04-01 08:35);3;156,64;K100;M;YFA
21541;1;Tunholms väg 1: Kärltvätt Standard  (2025-04-01 09:04);7;156,64;K100;M;YFA
21542;1;FLORAVÄGEN 4 Standard: Kärltvätt Standard ;9;0;K100;M;YCJ
21543;1;FLORAVÄGEN 4 Pantkär: Kärltvätt Pantkärl  (2025-04-08 09:14);12;140,45;K100;M;YCJ
21544;1;Bakformsvägen 2-72: Miljörum (m²)  (2025-04-16 13:30);36;49,44;K100;M;YCJ
21545;1;Mariehemsvägen 212: Kärltvätt Standard  (2025-04-07 12:21);6;210;K100;N;BHO891
21545;2;Mariehemsvägen 212: Etableringskostnad  (2025-04-07 12:21);1;659;K100;N;BHO891
21546;1;Mariehemsvägen 212: Kärltvätt Standard  (2025-08-21 10:08);6;210;K100;N;DSU
21546;2;Mariehemsvägen 212: Etableringskostnad  (2025-08-21 10:08);1;659;K100;N;DSU
21559;1;Saltmätargränd 29: Miljörum Medium  (2025-04-07 16:06);1;990;K100;N;BHO891
21560;1;Saltmätargränd 29: Kärltvätt Standard  (2025-04-07 16:29);9;218;K100;N;BHO891
21561;1;Saltmätargränd 29: Miljörum Medium  (2025-12-08 18:09);1;990;K100;N;YMB
21562;1;Saltmätargränd 29: Kärltvätt Standard  (2025-12-08 18:20);9;218;K100;N;YMB
21563;1;Brogatan 11: Kärltvätt Standard  (2025-04-23 15:55);3;218;K100;N;BHO891
21563;2;Brogatan 11: Etableringskostnad  (2025-04-23 15:55);1;685;K100;N;BHO891
21564;1;Brogatan 11: Kärltvätt Standard ;3;218;K100;N;DSU
21564;2;Brogatan 11: Etableringskostnad ;1;685;K100;N;DSU
21565;1;Villagatan 14: Kärltvätt Standard  (2025-04-23 15:42);2;218;K100;N;BHO891
21565;2;Villagatan 14: Etableringskostnad  (2025-04-23 15:42);1;685;K100;N;BHO891
21566;1;Villagatan 14: Kärltvätt Standard  (2025-11-27 09:02);2;218;K100;N;DSU
21566;2;Villagatan 14: Etableringskostnad  (2025-11-27 09:02);1;685;K100;N;DSU
21569;1;Nygatan 45: Miljörum Medium ;1;990;K100;N;BHO891
21570;1;Nygatan 45: Kärltvätt Standard ;10;218;K100;N;BHO891
21571;1;Frögatan 221: Miljörum Large  (2025-04-16 11:26);1;1290;K100;N;BHO891
21572;1;Frögatan 221: Kärltvätt Standard  (2025-04-16 11:26);19;218;K100;N;BHO891
21573;1;Frögatan 264: Miljörum Large  (2025-04-16 12:35);1;1290;K100;N;BHO891
21574;1;Frögatan 264: Kärltvätt Standard  (2025-04-16 12:36);18;218;K100;N;BHO891
21575;1;Frögatan 332: Miljörum Large  (2025-04-16 08:41);1;1290;K100;N;BHO891
21576;1;Frögatan 332: Kärltvätt Standard  (2025-04-16 09:17);14;218;K100;N;BHO891
21577;1;Frögatan 221: Miljörum Large  (2025-12-09 12:14);1;1290;K100;N;YMB
21578;1;Frögatan 221: Kärltvätt Standard  (2025-12-09 12:29);19;218;K100;N;YMB
21579;1;Frögatan 264: Miljörum Large  (2025-12-09 09:32);1;1290;K100;N;YMB
21580;1;Frögatan 264: Kärltvätt Standard  (2025-12-09 09:47);18;218;K100;N;YMB
21581;1;Frögatan 332: Miljörum Large  (2025-12-09 13:05);1;1290;K100;N;YMB
21582;1;Frögatan 332: Kärltvätt Standard  (2025-12-09 13:21);14;218;K100;N;YMB
21583;1;Fäbogatan 148: Miljörum Large  (2025-04-14 17:59);1;1200;K100;N;BHO891
21584;1;Fäbogatan 148: Kärltvätt Standard  (2025-04-14 17:59);17;175;K100;N;BHO891
21585;1;Fäbogatan 2: Miljörum Large  (2025-04-15 08:55);1;1200;K100;N;BHO891
21586;1;Fäbogatan 2: Kärltvätt Standard  (2025-04-15 09:08);16;175;K100;N;BHO891
21587;1;Hemmansgatan 117: Miljörum Large  (2025-04-14 14:47);1;1200;K100;N;BHO891
21588;1;Hemmansgatan 117: Kärltvätt Standard  (2025-04-14 14:48);16;175;K100;N;BHO891
21589;1;Hemmansgatan 187: Miljörum Large  (2025-04-14 16:26);1;1200;K100;N;BHO891
21590;1;Hemmansgatan 187: Kärltvätt Standard  (2025-04-14 16:27);18;175;K100;N;BHO891
21591;1;Fäbogatan 148: Miljörum Large ;1;1200;K100;N;DSU
21592;1;Fäbogatan 148: Kärltvätt Standard  (2025-11-26 15:08);17;175;K100;N;DSU
21593;1;Fäbogatan 2: Miljörum Large ;1;1200;K100;N;DSU
21594;1;Fäbogatan 2: Kärltvätt Standard  (2025-11-26 17:14);16;175;K100;N;DSU
21595;1;Hemmansgatan 117: Miljörum Large ;1;1200;K100;N;DSU
21596;1;Hemmansgatan 117: Kärltvätt Standard  (2025-11-26 13:21);16;175;K100;N;DSU
21597;1;Hemmansgatan 187: Miljörum Large ;1;1200;K100;N;DSU
21598;1;Hemmansgatan 187: Kärltvätt Standard  (2025-11-26 14:12);18;175;K100;N;DSU
21599;1;Takdroppsgatan 113-135: Miljörum Small  (2025-05-07 10:37);1;790;K100;N;BHO891
21600;1;Takdroppsgatan 113-135: Kärltvätt Standard ;6;218;K100;N;BHO891
21601;1;Takdroppsgatan 137-153: Miljörum Small  (2025-04-07 17:59);1;790;K100;N;BHO891
21602;1;Takdroppsgatan 137-153: Kärltvätt Standard  (2025-04-07 18:09);9;218;K100;N;BHO891
21603;1;Takdroppsgatan 83-111: Miljörum Small ;1;790;K100;N;BHO891
21604;1;Takdroppsgatan 83-111: Kärltvätt Standard ;10;218;K100;N;BHO891
21605;1;Takdroppsgatan 113-135: Miljörum Small ;1;790;K100;N;DSU
21606;1;Takdroppsgatan 113-135: Kärltvätt Standard ;6;218;K100;N;DSU
21607;1;Takdroppsgatan 137-153: Miljörum Small ;1;790;K100;N;DSU
21608;1;Takdroppsgatan 137-153: Kärltvätt Standard ;9;218;K100;N;DSU
21609;1;Takdroppsgatan 83-111: Miljörum Small ;1;790;K100;N;DSU
21610;1;Takdroppsgatan 83-111: Kärltvätt Standard ;10;218;K100;N;DSU
21611;1;Bolidengatan 14-48: Miljörum Medium  (2025-04-07 17:09);1;990;K100;N;BHO891
21612;1;Bolidengatan 14-48: Kärltvätt Standard  (2025-04-07 17:15);5;218;K100;N;BHO891
21613;1;Bolidengatan 14-48: Miljörum Medium  (2025-12-08 17:13);1;990;K100;N;YMB
21614;1;Bolidengatan 14-48: Kärltvätt Standard  (2025-12-08 17:23);5;218;K100;N;YMB
21615;1;Slagsta backe 2-74: Kärltvätt Standard  (2025-04-09 11:47);3;156,64;K100;M;YFA
21616;1;Slagsta backe 76-168, 69-101: Kärltvätt Standard  (2025-04-09 11:29);6;156,64;K100;M;YFA
21617;1;Kumminvägen 1-59: Kärltvätt Standard  (2025-04-08 08:59);4;156,64;K100;M;YFA
21618;1;Timjanvägen 1-69: Kärltvätt Standard  (2025-04-08 08:37);4;156,64;K100;M;YFA
21619;1;Broddvägen 2: Kärltvätt Standard  (2025-04-11 10:02);9;156,64;K100;M;YFA
21620;1;Vetevägen 11: Kärltvätt Standard  (2025-04-08 12:19);2;156,64;K100;M;YFA
21621;1;Vetevägen 13: Kärltvätt Standard  (2025-04-08 12:22);2;156,64;K100;M;YFA
21622;1;Rågvägen 2: Kärltvätt Standard  (2025-04-09 10:42);2;156,64;K100;M;YFA
21623;1;Vetevägen 15: Kärltvätt Standard  (2025-04-08 11:41);6;156,64;K100;M;YFA
21624;1;Vetevägen 1: Kärltvätt Standard  (2025-04-08 13:10);2;156,64;K100;M;YFA
21625;1;Vetevägen 3: Kärltvätt Standard  (2025-04-08 13:08);2;156,64;K100;M;YFA
21626;1;Vetevägen 4: Kärltvätt Standard  (2025-04-08 11:07);2;156,64;K100;M;YFA
21627;1;Vetevägen 10: Kärltvätt Standard  (2025-04-08 11:02);2;156,64;K100;M;YFA
21628;1;Vetevägen 12: Kärltvätt Standard  (2025-04-08 11:00);2;156,64;K100;M;YFA
21629;1;Vetevägen 9: Kärltvätt Standard  (2025-04-08 12:06);2;156,64;K100;M;YFA
21630;1;Vetevägen 6: Kärltvätt Standard  (2025-04-08 11:08);2;156,64;K100;M;YFA
21631;1;Vetevägen 14: Kärltvätt Standard  (2025-04-08 10:44);2;156,64;K100;M;YFA
21632;1;Vetevägen 2: Kärltvätt Standard  (2025-04-08 11:04);2;156,64;K100;M;YFA
21633;1;Vetevägen 5: Kärltvätt Standard  (2025-04-08 13:08);2;156,64;K100;M;YFA
21634;1;Rågvägen 5: Kärltvätt Standard  (2025-04-08 13:59);2;156,64;K100;M;YFA
21635;1;Rågvägen 6: Kärltvätt Standard  (2025-04-09 10:40);2;156,64;K100;M;YFA
21636;1;Rågvägen 3: Kärltvätt Standard  (2025-04-09 09:09);2;156,64;K100;M;YFA
21637;1;Rågvägen 4: Kärltvätt Standard  (2025-04-09 10:43);2;156,64;K100;M;YFA
21638;1;Rågvägen 7: Kärltvätt Standard  (2025-04-08 13:58);2;156,64;K100;M;YFA
21639;1;Rågvägen 10: Kärltvätt Standard  (2025-04-09 09:49);2;156,64;K100;M;YFA
21640;1;Rågvägen 11: Kärltvätt Standard  (2025-04-09 09:03);2;156,64;K100;M;YFA
21641;1;Rågvägen 12: Kärltvätt Standard  (2025-04-09 10:08);2;156,64;K100;M;YFA
21642;1;Rågvägen 13: Kärltvätt Standard  (2025-04-09 09:07);2;156,64;K100;M;YFA
21643;1;Rågvägen 14: Kärltvätt Standard  (2025-04-09 10:20);2;156,64;K100;M;YFA
21644;1;Rågvägen 15: Kärltvätt Standard  (2025-04-09 09:01);2;156,64;K100;M;YFA
21645;1;Gaffelseglet 48: Kärltvätt Standard  (2025-04-11 08:51);4;156,64;K100;M;YFA
21646;1;Gaffelseglet 50: Kärltvätt Standard  (2025-04-11 08:48);4;156,64;K100;M;YFA
21647;1;Skuggsångsvägen 10: Kärltvätt Standard  (2025-04-10 10:46);4;156,64;K100;M;YFA
21648;1;Gamla södertäljevägen 134b: Kärltvätt Standard  (2025-04-07 11:41);4;156,64;K100;M;YFA
21649;1;Snättringeleden 1: Kärltvätt Standard  (2025-04-07 11:19);4;156,64;K100;M;YFA
21650;1;Stökhagsvägen 1: Kärltvätt Standard  (2025-04-09 12:10);3;156,64;K100;M;YFA
21651;1;Lidaleden 47: Etableringskostnad  (2025-04-17 08:49);1;652;K100;M;YMB
21651;2;Lidaleden 47: Kärltvätt Standard  (2025-04-17 08:49);24;174;K100;M;YMB
21652;1;Albrektsvägen 17: Etableringskostnad  (2025-04-16 18:10);1;652;K100;M;YMB
21652;2;Albrektsvägen 17: Kärltvätt Standard  (2025-04-16 18:10);14;174;K100;M;YMB
21653;1;Albrektsvägen 19: Etableringskostnad  (2025-04-16 19:07);1;652;K100;M;YMB
21653;2;Albrektsvägen 19: Kärltvätt Standard  (2025-04-16 19:07);12;174;K100;M;YMB
21654;1;Albrektsvägen 21: Etableringskostnad  (2025-04-16 19:48);1;652;K100;M;YMB
21654;2;Albrektsvägen 21: Kärltvätt Standard  (2025-04-16 19:48);12;174;K100;M;YMB
21656;1;Carl Bergstens Gata: Etableringskostnad  (2025-04-15 12:27);1;652;K100;M;YMB
21656;2;Carl Bergstens Gata: Kärltvätt Standard  (2025-04-15 12:27);12;174;K100;M;YMB
21658;1;Carl Bergstens Gata Port 53-89: Etableringskostnad  (2025-04-15 12:03);1;652;K100;M;YMB
21658;2;Carl Bergstens Gata Port 53-89: Kärltvätt Standard  (2025-04-15 12:03);18;174;K100;M;YMB
21659;1;Gymnastikgatan 12: Etableringskostnad  (2025-04-16 15:40);1;652;K100;M;YMB
21659;2;Gymnastikgatan 12: Kärltvätt Standard  (2025-04-16 15:40);8;174;K100;M;YMB
21660;1;Gymnastikgatan 8: Etableringskostnad  (2025-04-16 15:15);1;652;K100;M;YMB
21660;2;Gymnastikgatan 8: Kärltvätt Standard  (2025-04-16 15:15);8;174;K100;M;YMB
21661;1;Gamla Lasarettsgatan 16: Etableringskostnad  (2025-04-16 14:42);1;652;K100;M;YMB
21661;2;Gamla Lasarettsgatan 16: Kärltvätt Standard  (2025-04-16 14:42);13;174;K100;M;YMB
21662;1;Gamla Lasarettsgatan 4: Etableringskostnad  (2025-04-16 14:17);1;652;K100;M;YMB
21662;2;Gamla Lasarettsgatan 4: Kärltvätt Standard  (2025-04-16 14:17);7;174;K100;M;YMB
21663;1;Kristinagatan 60 B: Etableringskostnad  (2025-04-16 16:32);1;652;K100;M;YMB
21663;2;Kristinagatan 60 B: Kärltvätt Standard  (2025-04-16 16:32);14;174;K100;M;YMB
21665;1;Hantverkaregatan 26: Etableringskostnad  (2025-04-15 16:13);1;652;K100;M;YMB
21665;2;Hantverkaregatan 26: Kärltvätt Standard  (2025-04-15 16:13);7;174;K100;M;YMB
21667;1;Norra Promenaden 94: Etableringskostnad  (2025-04-08 11:48);1;652;K100;M;YMB
21667;2;Norra Promenaden 94: Kärltvätt Standard  (2025-04-08 11:48);6;174;K100;M;YMB
21668;1;Nya Rådstugugatan 32: Etableringskostnad  (2025-04-08 12:47);1;652;K100;M;YMB
21668;2;Nya Rådstugugatan 32: Kärltvätt Standard  (2025-04-08 12:47);17;174;K100;M;YMB
21670;1;Repslagaregatan 17 A: Etableringskostnad  (2025-04-15 15:33);1;652;K100;M;YMB
21670;2;Repslagaregatan 17 A: Kärltvätt Standard  (2025-04-15 15:33);13;174;K100;M;YMB
21671;1;Garvaregatan 8: Etableringskostnad  (2025-04-15 14:32);1;652;K100;M;YMB
21671;2;Garvaregatan 8: Kärltvätt Standard  (2025-04-15 14:32);13;174;K100;M;YMB
21672;1;Hökavägen 10 A, Godegård: Kärltvätt Standard  (2025-04-10 09:03);1;174;K100;M;YMB
21673;1;Axénsvägen 11: Kärltvätt Standard  (2025-04-09 12:12);7;174;K100;M;YMB
21674;1;Syréngatan 9: Kärltvätt Standard  (2025-04-14 15:21);8;174;K100;M;YMB
21675;1;Godegård skola: Kärltvätt Standard  (2025-04-10 08:50);4;174;K100;M;YMB
21676;1;Norra Kanalvägen 25, Motala: Kärltvätt Standard  (2025-04-09 07:38);2;174;K100;M;YMB
21677;1;Mariebergsgatan 2B, Motala: Kärltvätt Standard  (2025-04-16 09:57);4;174;K100;M;YMB
21678;1;Nämndemansgatan 1-3, Motala: Kärltvätt Standard  (2025-04-23 16:02);12;174;K100;M;YMB
21679;1;Södra Herrgårdsgatan 2, Motala: Kärltvätt Standard  (2025-04-09 16:51);3;174;K100;M;YMB
21680;1;Kommunhuset: Kärltvätt Standard  (2025-04-09 14:51);7;174;K100;M;YMB
21681;1;Österstad skola: Kärltvätt Standard  (2025-04-10 16:08);8;174;K100;M;YMB
21682;1;Lyckorna: Kärltvätt Standard  (2025-04-23 13:07);2;174;K100;M;YMB
21683;1;Nykyrka skola: Kärltvätt Standard  (2025-04-09 12:44);7;174;K100;M;YMB
21684;1;Förskolan Råssnäs: Kärltvätt Standard  (2025-04-16 12:14);15;174;K100;M;YMB
21685;1;Bergvallaskolan: Kärltvätt Standard  (2025-04-10 11:39);7;174;K100;M;YMB
21686;1;Förskolan Barnens Verkstad: Kärltvätt Standard  (2025-04-11 09:50);5;174;K100;M;YMB
21687;1;Vileborg, SÄBO: Kärltvätt Standard  (2025-04-10 15:38);13;174;K100;M;YMB
21688;1;Mariebergsgatan 1: Kärltvätt Standard  (2025-04-16 10:58);25;174;K100;M;YMB
21689;1;Strandvägen 18, Motala: Kärltvätt Standard  (2025-04-14 11:46);10;174;K100;M;YMB
21690;1;Västra stenbyvägen 5: Kärltvätt Standard  (2025-04-15 08:19);9;174;K100;M;YMB
21691;1;24 Skolgårdagatan: Kärltvätt Standard  (2025-04-09 08:50);12;174;K100;M;YMB
21692;1;Vagngatan 20: Kärltvätt Standard  (2025-04-09 08:17);12;174;K100;M;YMB
21693;1;Borenshultsgatan 64, Motala: Kärltvätt Standard  (2025-04-14 14:51);6;174;K100;M;YMB
21694;1;Prinsgatan 3-7 591 26 Motala: Kärltvätt Standard  (2025-04-14 16:16);10;174;K100;M;YMB
21695;1;Norra skolans kök: Kärltvätt Standard  (2025-04-10 07:39);12;174;K100;M;YMB
21696;1;Norra skolan verksamheten: Kärltvätt Standard  (2025-04-09 15:42);12;174;K100;M;YMB
21697;1;Smedsby skola: Kärltvätt Standard  (2025-04-09 11:35);8;174;K100;M;YMB
21698;1;Smedsby skola, köket: Kärltvätt Standard  (2025-04-09 11:36);3;174;K100;M;YMB
21699;1;Ulaxgatan 57 C: Kärltvätt Standard  (2025-04-23 12:44);10;174;K100;M;YMB
21700;1;Fågelsjövägen 2, Borensberg: Kärltvätt Standard  (2025-04-10 12:10);2;174;K100;M;YMB
21701;1;Falkgatan 3, Borensberg: Kärltvätt Standard  (2025-04-13 19:53);8;174;K100;M;YMB
21702;1;Klockrike skola: Kärltvätt Standard  (2025-04-10 14:19);7;174;K100;M;YMB
21703;1;Länsvägen 55, Tjällmo: Kärltvätt Standard  (2025-04-10 10:19);6;174;K100;M;YMB
21704;1;Gamla Motalavägen 2: Kärltvätt Standard  (2025-04-10 14:46);8;174;K100;M;YMB
21705;1;Platengymnasiet, köket: Kärltvätt Standard  (2025-04-22 13:13);10;174;K100;M;YMB
21706;1;Platengymnasiet: Kärltvätt Standard  (2025-04-22 12:40);17;174;K100;M;YMB
21707;1;Svalgången 49: Kärltvätt Standard  (2025-04-23 09:01);7;174;K100;M;YMB
21708;1;Bergsättersv. 20, Motala: Kärltvätt Standard  (2025-04-11 10:17);7;174;K100;M;YMB
21709;1;Granitvägen 61, Motala: Kärltvätt Standard  (2025-04-23 09:38);4;174;K100;M;YMB
21710;1;Duvedalsgatan 17, Motala: Kärltvätt Standard  (2025-04-22 13:39);7;174;K100;M;YMB
21711;1;Gnejsvägen 12: Kärltvätt Standard  (2025-04-23 09:24);6;174;K100;M;YMB
21712;1;Björkelundsvägen 4, Motala: Kärltvätt Standard  (2025-04-09 07:53);6;174;K100;M;YMB
21713;1;32 Kiselvägen: Kärltvätt Standard  (2025-04-23 10:45);7;174;K100;M;YMB
21714;1;Lustigkullevägen 46, Motala: Kärltvätt Standard  (2025-04-11 08:13);5;174;K100;M;YMB
21715;1;Agneshögsgatan 40A: Kärltvätt Standard  (2025-04-16 11:38);6;174;K100;M;YMB
21716;1;Mariebergsgatan 2 E: Kärltvätt Standard  (2025-04-16 09:32);6;174;K100;M;YMB
21717;1;Nunnestigen 2, Motala: Kärltvätt Standard  (2025-04-09 11:01);5;174;K100;M;YMB
21718;1;Lustigkullevägen 46, Motala: Kärltvätt Standard  (2025-04-11 08:33);8;174;K100;M;YMB
21719;1;Lustigkullevägen 23, Motala: Kärltvätt Standard  (2025-04-08 17:36);11;174;K100;M;YMB
21720;1;Häggatan 4: Kärltvätt Standard  (2025-04-14 08:58);5;174;K100;M;YMB
21721;1;Varv 403, Varv: Kärltvätt Standard  (2025-04-15 07:40);5;174;K100;M;YMB
21722;1;Föreningsgatan 3: Kärltvätt Standard  (2025-04-11 07:21);4;174;K100;M;YMB
21723;1;Götgatan 28, Motala: Kärltvätt Standard  (2025-04-14 08:33);3;174;K100;M;YMB
21724;1;Strandvägen 10, Motala: Kärltvätt Standard  (2025-04-14 11:51);5;174;K100;M;YMB
21725;1;Hjortstigen 5, Borensberg: Kärltvätt Standard  (2025-04-13 19:27);7;174;K100;M;YMB
21726;1;Skolgatan 9 Borensberg: Kärltvätt Standard  (2025-04-10 11:14);7;174;K100;M;YMB
21727;1;Näktergalsvägen 16 Borensberg: Kärltvätt Standard  (2025-04-10 12:41);6;174;K100;M;YMB
21728;1;Yxhultsvägen 9, Tjällmo: Kärltvätt Standard  (2025-04-10 09:53);6;174;K100;M;YMB
21729;1;Lasarettsgatan 19, Motala: Kärltvätt Standard  (2025-04-14 12:54);5;174;K100;M;YMB
21730;1;Flintvägen 31, Motala: Kärltvätt Standard  (2025-04-23 09:55);1;174;K100;M;YMB
21731;1;Rävstigen 2, Borensberg: Kärltvätt Standard  (2025-04-11 10:58);7;174;K100;M;YMB
21732;1;Långbackagatan 1: Kärltvätt Standard  (2025-04-09 14:21);9;174;K100;M;YMB
21733;1;Östermalmsgatan 42: Kärltvätt Standard  (2025-04-08 18:02);6;174;K100;M;YMB
21734;1;Medevivägen 59: Kärltvätt Standard  (2025-04-23 08:43);1;174;K100;M;YMB
21735;1;Delfinvägen 3: Kärltvätt Standard  (2025-04-09 10:34);16;174;K100;M;YMB
21736;1;Textilvägen 5, Motala: Kärltvätt Standard  (2025-04-14 09:56);9;174;K100;M;YMB
21737;1;Prinsgatan 32: Kärltvätt Standard  (2025-04-09 16:27);11;174;K100;M;YMB
21738;1;Carlsund Utbildningscenter, köket: Kärltvätt Standard  (2025-04-23 08:31);9;174;K100;M;YMB
21739;1;Carlsund Utbildningscenter: Kärltvätt Standard ;10;174;K100;M;YMB
21740;1;Strandvägen 20, Motala: Kärltvätt Standard  (2025-04-14 12:21);10;174;K100;M;YMB
21741;1;Flintvägen 33, Motala: Kärltvätt Standard  (2025-04-23 10:03);1;174;K100;M;YMB
21742;1;Sveavägen 34, Motala: Kärltvätt Standard  (2025-04-14 09:16);6;174;K100;M;YMB
21743;1;Norrsten 218 (bredvid Bevent-Rasch): Kärltvätt Standard  (2025-04-14 08:09);19;174;K100;M;YMB
21744;1;Mariebergsgatan 2C: Kärltvätt Standard  (2025-04-16 10:23);7;174;K100;M;YMB
21745;1;Eriksbergsgatan 19: Kärltvätt Standard  (2025-04-11 07:48);6;174;K100;M;YMB
21746;1;Torpavägen 5, Motala: Kärltvätt Standard  (2025-04-08 17:06);4;174;K100;M;YMB
21747;1;Kalkstensvägen 2C, Motala: Kärltvätt Standard  (2025-04-23 10:28);6;174;K100;M;YMB
21748;1;Stora gatan 1 C-D: Kärltvätt Standard  (2025-04-24 07:38);9;156,56;K100;M;YCJ
21749;1;Berghyllan 5: Kärltvätt Standard  (2025-04-10 14:10);10;156,64;K100;M;YFA
21750;1;skönsbergsvägen 25-31: Kärltvätt Standard  (2025-04-16 18:07);12;245;K100;N;ADO
21750;2;skönsbergsvägen 25-31: Etableringskostnad  (2025-04-16 18:07);1;699;K100;N;ADO
21751;1;Harmonigatan 11-15: Kärltvätt Standard  (2025-07-01 09:38);23;245;K100;N;ADO
